title,pdf_url,date
미 CPI 둔화 흐름 확인되면서 연준 9월 인하 기대 재..,https://stock.pstatic.net/stock-research/debenture/62/20240712_debenture_185557000.pdf,2024-07-12
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 67,https://stock.pstatic.net/stock-research/debenture/16/20240712_debenture_817037000.pdf,2024-07-12
채권 Daily (07.12),https://stock.pstatic.net/stock-research/debenture/18/20240712_debenture_351339000.pdf,2024-07-12
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/1/20240712_debenture_626274000.pdf,2024-07-12
Daily Bond Morning Brief(2024.07.12),https://stock.pstatic.net/stock-research/debenture/76/20240712_debenture_235608000.pdf,2024-07-12
"7월 금통위 Review: 충분히 유지, 만장일치 동결",https://stock.pstatic.net/stock-research/debenture/39/20240712_debenture_76217000.pdf,2024-07-12
안 한다고는 안했어요,https://stock.pstatic.net/stock-research/debenture/21/20240712_debenture_413692000.pdf,2024-07-12
[7월 금통위] 3Q 연준 확인 후 결정,https://stock.pstatic.net/stock-research/debenture/29/20240712_debenture_669341000.pdf,2024-07-12
[한화 금통위 리뷰] 더운 날에는 움직이지 않는다,https://stock.pstatic.net/stock-research/debenture/16/20240711_debenture_653405000.pdf,2024-07-11
[7월 금통위 Review] 깜빡이를 켰지만 추격 매수 지양,https://stock.pstatic.net/stock-research/debenture/57/20240711_debenture_396100000.pdf,2024-07-11
채권 Daily (07.11),https://stock.pstatic.net/stock-research/debenture/18/20240711_debenture_792909000.pdf,2024-07-11
"미국 채권시장, 파월 연준의장 비둘기파적 발언과 견..",https://stock.pstatic.net/stock-research/debenture/34/20240711_debenture_507053000.pdf,2024-07-11
Daily Bond Morning Brief(2024.07.11),https://stock.pstatic.net/stock-research/debenture/76/20240711_debenture_618251000.pdf,2024-07-11
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240711_debenture_426159000.pdf,2024-07-11
미국 BSL CLO 시장 동향 및 전망,https://stock.pstatic.net/stock-research/debenture/21/20240710_debenture_93155000.pdf,2024-07-10
채권 Daily (07.10),https://stock.pstatic.net/stock-research/debenture/18/20240710_debenture_921264000.pdf,2024-07-10
"미국 채권시장, 파월 연준의장 발언 원론적인 수준에..",https://stock.pstatic.net/stock-research/debenture/34/20240710_debenture_334962000.pdf,2024-07-10
"용의 꼬리냐, 뱀의 머리냐",https://stock.pstatic.net/stock-research/debenture/57/20240710_debenture_991788000.pdf,2024-07-10
Daily Bond Morning Brief(2024.07.10),https://stock.pstatic.net/stock-research/debenture/76/20240710_debenture_225326000.pdf,2024-07-10
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240710_debenture_419080000.pdf,2024-07-10
"브라질, 최악은 지나갔지만",https://stock.pstatic.net/stock-research/debenture/21/20240710_debenture_411421000.pdf,2024-07-10
채권 Daily (07.09),https://stock.pstatic.net/stock-research/debenture/18/20240709_debenture_383427000.pdf,2024-07-09
"미국 채권시장, 주요 물가지표 발표 앞두고 혼조",https://stock.pstatic.net/stock-research/debenture/62/20240709_debenture_748541000.pdf,2024-07-09
Daily Bond Morning Brief(2024.07.09),https://stock.pstatic.net/stock-research/debenture/76/20240709_debenture_564601000.pdf,2024-07-09
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240709_debenture_956293000.pdf,2024-07-09
채권 Daily (07.08),https://stock.pstatic.net/stock-research/debenture/18/20240708_debenture_429251000.pdf,2024-07-08
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 66,https://stock.pstatic.net/stock-research/debenture/16/20240708_debenture_854202000.pdf,2024-07-08
[한화 FI Weekly] 금통위 Preview: 명분 부족,https://stock.pstatic.net/stock-research/debenture/16/20240708_debenture_447879000.pdf,2024-07-08
"미국 채권시장, 고용시장 둔화에 대한 우려를 반영하..",https://stock.pstatic.net/stock-research/debenture/34/20240708_debenture_49755000.pdf,2024-07-08
[7월 금통위 Preview] 첫 인하 소수의견 개진 전망,https://stock.pstatic.net/stock-research/debenture/57/20240708_debenture_242530000.pdf,2024-07-08
Daily Bond Morning Brief(2024.07.08),https://stock.pstatic.net/stock-research/debenture/76/20240708_debenture_454044000.pdf,2024-07-08
고물가 시대정신(Spirit),https://stock.pstatic.net/stock-research/debenture/21/20240708_debenture_658905000.pdf,2024-07-08
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240708_debenture_529715000.pdf,2024-07-08
07/08 Kiwoom Fixed Income Weekly Review,https://stock.pstatic.net/stock-research/debenture/39/20240708_debenture_777854000.pdf,2024-07-08
7월 금통위 Preview: 만장일치 동결 전망,https://stock.pstatic.net/stock-research/debenture/39/20240708_debenture_153642000.pdf,2024-07-08
추세보다 균형기간 지속,https://stock.pstatic.net/stock-research/debenture/21/20240708_debenture_325046000.pdf,2024-07-08
신한 Bond.Zip (7월 5일),https://stock.pstatic.net/stock-research/debenture/21/20240708_debenture_550657000.pdf,2024-07-08
"금통위 경계, 크레딧 약세 제한적",https://stock.pstatic.net/stock-research/debenture/21/20240705_debenture_458082000.pdf,2024-07-05
Daily Bond Morning Brief(2024.07.05),https://stock.pstatic.net/stock-research/debenture/76/20240705_debenture_978049000.pdf,2024-07-05
Daily Bond Morning Brief(2024.07.04),https://stock.pstatic.net/stock-research/debenture/76/20240705_debenture_86459000.pdf,2024-07-05
Daily Bond Morning Brief(2024.07.03),https://stock.pstatic.net/stock-research/debenture/76/20240705_debenture_390754000.pdf,2024-07-05
Daily Bond Morning Brief(2024.07.02),https://stock.pstatic.net/stock-research/debenture/76/20240705_debenture_863817000.pdf,2024-07-05
채권 Daily (07.05),https://stock.pstatic.net/stock-research/debenture/18/20240705_debenture_802697000.pdf,2024-07-05
"국내 채권시장, 외국인 매수세 지속되면서 강세",https://stock.pstatic.net/stock-research/debenture/62/20240705_debenture_153914000.pdf,2024-07-05
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240705_debenture_588347000.pdf,2024-07-05
채권 Daily (07.04),https://stock.pstatic.net/stock-research/debenture/18/20240704_debenture_415173000.pdf,2024-07-04
"미국 채권시장, 경제지표 둔화세 반영하면서 강세",https://stock.pstatic.net/stock-research/debenture/34/20240704_debenture_444141000.pdf,2024-07-04
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240704_debenture_896022000.pdf,2024-07-04
"WGBI, 9월은 해볼 만하다. 그러면 커브는?",https://stock.pstatic.net/stock-research/debenture/50/20240704_debenture_47507000.pdf,2024-07-04
채권 Daily (07.03),https://stock.pstatic.net/stock-research/debenture/18/20240703_debenture_276256000.pdf,2024-07-03
"미국 채권시장, 파월 연준의장 발언 반영하면서 강세",https://stock.pstatic.net/stock-research/debenture/34/20240703_debenture_807403000.pdf,2024-07-03
PF일병 구하기와 오비이락,https://stock.pstatic.net/stock-research/debenture/57/20240703_debenture_346553000.pdf,2024-07-03
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240703_debenture_557450000.pdf,2024-07-03
미국채 금리 상단과 국고채 금리 하단 점검,https://stock.pstatic.net/stock-research/debenture/39/20240703_debenture_777118000.pdf,2024-07-03
영국 7월 총선 주의보,https://stock.pstatic.net/stock-research/debenture/21/20240702_debenture_953629000.pdf,2024-07-02
채권 Daily (07.02),https://stock.pstatic.net/stock-research/debenture/18/20240702_debenture_756427000.pdf,2024-07-02
"미국 채권시장, 정치 불확실성 반영하면서 약세",https://stock.pstatic.net/stock-research/debenture/34/20240702_debenture_919027000.pdf,2024-07-02
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240702_debenture_760017000.pdf,2024-07-02
"불확실성이 많은 7월, 중심 잡기",https://stock.pstatic.net/stock-research/debenture/50/20240702_debenture_635235000.pdf,2024-07-02
다시 바라보는 중앙은행,https://stock.pstatic.net/stock-research/debenture/21/20240702_debenture_365517000.pdf,2024-07-02
채권 Daily (07.01),https://stock.pstatic.net/stock-research/debenture/18/20240701_debenture_379783000.pdf,2024-07-01
[한화 FI Monthly] Waiting for Big Wave,https://stock.pstatic.net/stock-research/debenture/16/20240701_debenture_500035000.pdf,2024-07-01
"미국 채권시장, 예상치에 부합한 PCE 물가지표에도 불..",https://stock.pstatic.net/stock-research/debenture/34/20240701_debenture_687481000.pdf,2024-07-01
약속의 7월 vs 배신의 7월,https://stock.pstatic.net/stock-research/debenture/57/20240701_debenture_232698000.pdf,2024-07-01
해외채권 ETF Guide (24-07),https://stock.pstatic.net/stock-research/debenture/21/20240701_debenture_791232000.pdf,2024-07-01
Daily Bond Morning Brief(2024.07.01),https://stock.pstatic.net/stock-research/debenture/76/20240701_debenture_860343000.pdf,2024-07-01
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240701_debenture_668793000.pdf,2024-07-01
신용등급 정기평가 차별화 흐름,https://stock.pstatic.net/stock-research/debenture/50/20240701_debenture_26909000.pdf,2024-07-01
07/01 Kiwoom Fixed Income Weekly Review,https://stock.pstatic.net/stock-research/debenture/39/20240701_debenture_550835000.pdf,2024-07-01
신한 Bond.Zip (6월 28일),https://stock.pstatic.net/stock-research/debenture/21/20240701_debenture_736327000.pdf,2024-07-01
[3Q24 채권시장 전망] THE BOND IDENTITY (PPT),https://stock.pstatic.net/stock-research/debenture/21/20240701_debenture_115751000.pdf,2024-07-01
채권 Daily (06.28),https://stock.pstatic.net/stock-research/debenture/18/20240628_debenture_989553000.pdf,2024-06-28
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 65,https://stock.pstatic.net/stock-research/debenture/16/20240628_debenture_625635000.pdf,2024-06-28
"미국 채권시장, 예상치에 부합한 경제지표에 강세",https://stock.pstatic.net/stock-research/debenture/62/20240628_debenture_684348000.pdf,2024-06-28
"3Q24 국내크레딧; 금리의, 금리를 위한 시장",https://stock.pstatic.net/stock-research/debenture/21/20240628_debenture_580451000.pdf,2024-06-28
Daily Bond Morning Brief(2024.06.28),https://stock.pstatic.net/stock-research/debenture/76/20240628_debenture_803569000.pdf,2024-06-28
KIWOOM 채권 및 매크로 이슈 점검: 8월 금리 인하 가..,https://stock.pstatic.net/stock-research/debenture/39/20240628_debenture_761286000.pdf,2024-06-28
채권 Daily (06.27),https://stock.pstatic.net/stock-research/debenture/18/20240627_debenture_189956000.pdf,2024-06-27
"미국 채권시장, 주요국 인플레이션 경계감으로 약세",https://stock.pstatic.net/stock-research/debenture/34/20240627_debenture_302272000.pdf,2024-06-27
유의미하지 않을 “커브 플랫→스팁”,https://stock.pstatic.net/stock-research/debenture/57/20240627_debenture_268726000.pdf,2024-06-27
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240627_debenture_828211000.pdf,2024-06-27
Daily Bond Morning Brief(2024.06.27),https://stock.pstatic.net/stock-research/debenture/76/20240627_debenture_48571000.pdf,2024-06-27
[7월] 금리 인하 환경 조성,https://stock.pstatic.net/stock-research/debenture/29/20240626_debenture_663323000.pdf,2024-06-26
기대의 통화정책 & 우려의 재정정책,https://stock.pstatic.net/stock-research/debenture/21/20240626_debenture_753107000.pdf,2024-06-26
채권 Daily (06.26),https://stock.pstatic.net/stock-research/debenture/18/20240626_debenture_319109000.pdf,2024-06-26
"미국 채권시장, 연준 위원들 발언과 경제지표 개선되..",https://stock.pstatic.net/stock-research/debenture/62/20240626_debenture_292542000.pdf,2024-06-26
간편한 신용채권(Portable Credit),https://stock.pstatic.net/stock-research/debenture/57/20240626_debenture_455866000.pdf,2024-06-26
Daily Bond Morning Brief(2024.06.26),https://stock.pstatic.net/stock-research/debenture/76/20240626_debenture_941794000.pdf,2024-06-26
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240626_debenture_472292000.pdf,2024-06-26
3Q 전망: Data Dependent,https://stock.pstatic.net/stock-research/debenture/21/20240625_debenture_935367000.pdf,2024-06-25
채권 Daily (06.25),https://stock.pstatic.net/stock-research/debenture/18/20240625_debenture_197543000.pdf,2024-06-25
"元大金利: 자금과 신용 리스크, 그리고 채권시장 수급",https://stock.pstatic.net/stock-research/debenture/18/20240625_debenture_674668000.pdf,2024-06-25
"미국 채권시장, 연준 위원들 발언 반영하면서 강보합",https://stock.pstatic.net/stock-research/debenture/34/20240625_debenture_40330000.pdf,2024-06-25
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240625_debenture_57172000.pdf,2024-06-25
Daily Bond Morning Brief(2024.06.25),https://stock.pstatic.net/stock-research/debenture/76/20240625_debenture_370628000.pdf,2024-06-25
채권 Daily (06.24),https://stock.pstatic.net/stock-research/debenture/18/20240624_debenture_127776000.pdf,2024-06-24
"[한화 FI Weekly] 작은 파도는 매도로 대응, 큰 파도..",https://stock.pstatic.net/stock-research/debenture/16/20240624_debenture_824664000.pdf,2024-06-24
"국내 채권시장, 외국인 매수세 지속되면서 강세",https://stock.pstatic.net/stock-research/debenture/34/20240624_debenture_951597000.pdf,2024-06-24
7월 채권시장 전망: 다시 시작된 밀당,https://stock.pstatic.net/stock-research/debenture/34/20240624_debenture_706364000.pdf,2024-06-24
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240624_debenture_129230000.pdf,2024-06-24
06/24 Kiwoom Fixed Income Weekly Review,https://stock.pstatic.net/stock-research/debenture/39/20240624_debenture_546267000.pdf,2024-06-24
06/24 KIWOOM ESG Weekly,https://stock.pstatic.net/stock-research/debenture/39/20240624_debenture_566968000.pdf,2024-06-24
Daily Bond Morning Brief(2024.06.24),https://stock.pstatic.net/stock-research/debenture/76/20240624_debenture_27674000.pdf,2024-06-24
"리테일 수요 증가, 고금리 크레딧 매력도 확대",https://stock.pstatic.net/stock-research/debenture/61/20240624_debenture_611637000.pdf,2024-06-24
[FIXED INCOME WEEKLY] 환율 및 금리의 추가 상승 가..,https://stock.pstatic.net/stock-research/debenture/40/20240624_debenture_629718000.pdf,2024-06-24
"국내 채권시장, 금리 하단 열려있지만, 레벨에 대한 ..",https://stock.pstatic.net/stock-research/debenture/34/20240621_debenture_689320000.pdf,2024-06-21
[한화 Fed Monitor] 연준 대차대조표 뜯어보기 - 64,https://stock.pstatic.net/stock-research/debenture/16/20240621_debenture_76502000.pdf,2024-06-21
채권 Daily (06.21),https://stock.pstatic.net/stock-research/debenture/1/20240621_debenture_543241000.pdf,2024-06-21
Eugenes FICC Update,https://stock.pstatic.net/stock-research/debenture/63/20240621_debenture_589576000.pdf,2024-06-21
Daily Bond Morning Brief(2024.06.21),https://stock.pstatic.net/stock-research/debenture/1/20240621_debenture_196489000.pdf,2024-06-21
채권 Daily (06.20),https://stock.pstatic.net/stock-research/debenture/18/20240620_debenture_202454000.pdf,2024-06-20
"국내 채권시장, 외국인 매수세 유입되면서 강세 지속",https://stock.pstatic.net/stock-research/debenture/62/20240620_debenture_398312000.pdf,2024-06-20
"브라질, 인하 사이클 중지",https://stock.pstatic.net/stock-research/debenture/21/20240620_debenture_244378000.pdf,2024-06-20
